Date,TLT,GLD,SPY
22/11/2004,53.04,44.95,86.93
23/11/2004,53.11,44.75,87.06
24/11/2004,53.11,45.05,87.27
26/11/2004,52.76,45.29,87.2
29/11/2004,52.2,45.4,86.8
30/11/2004,51.98,45.12,86.86
01/12/2004,51.9,45.38,87.85
02/12/2004,51.69,44.95,87.92
03/12/2004,52.49,45.6,87.86
06/12/2004,52.67,45.17,87.83
07/12/2004,52.74,45.11,87.01
08/12/2004,53.56,44.01,87.52
09/12/2004,53.21,43.78,87.83
10/12/2004,53.34,43.44,87.92
13/12/2004,53.45,43.91,88.69
14/12/2004,53.66,43.55,89
15/12/2004,54.15,43.99,89.06
16/12/2004,53.35,43.68,89.01
17/12/2004,53.28,44.19,88.42
20/12/2004,53.38,44.34,88.44
21/12/2004,53.54,44.22,89.12
22/12/2004,53.36,44.02,89.34
23/12/2004,53.18,44.27,89.4
27/12/2004,52.77,44.48,89.22
28/12/2004,52.73,44.37,89.71
29/12/2004,52.67,43.66,89.84
30/12/2004,53.03,43.83,89.67
31/12/2004,53.36,43.8,89.48
03/01/2005,53.48,43.02,89.05
04/01/2005,52.92,42.74,87.97
05/01/2005,53.2,42.67,87.36
06/01/2005,53.24,42.15,87.8
07/01/2005,53.36,41.84,87.68
10/01/2005,53.44,41.95,88.09
11/01/2005,53.75,42.21,87.48
12/01/2005,53.83,42.6,87.77
13/01/2005,54.34,42.6,87.07
14/01/2005,54.34,42.32,87.53
18/01/2005,54.52,42.32,88.44
19/01/2005,54.68,42.26,87.51
20/01/2005,54.78,42.25,86.98
21/01/2005,54.84,42.74,86.45
24/01/2005,55.08,42.77,86.28
25/01/2005,54.56,42.24,86.52
26/01/2005,54.66,42.69,86.78
27/01/2005,54.56,42.62,86.93
28/01/2005,55.11,42.69,86.93
31/01/2005,55.27,42.22,87.47
01/02/2005,55.18,42.1,88.03
02/02/2005,55.31,42.16,88.29
03/02/2005,55.28,41.68,88.06
04/02/2005,56.04,41.47,89
07/02/2005,56.46,41.27,88.88
08/02/2005,56.78,41.26,88.99
09/02/2005,56.93,41.31,88.32
10/02/2005,56.16,41.75,88.64
11/02/2005,56.13,42.08,89.4
14/02/2005,56.3,42.55,89.34
15/02/2005,56.02,42.58,89.67
16/02/2005,55.81,42.52,89.73
17/02/2005,55.46,42.73,89
18/02/2005,54.96,42.75,89.12
22/02/2005,54.72,43.57,87.8
23/02/2005,54.9,43.42,88.42
24/02/2005,54.78,43.33,89.01
25/02/2005,55.05,43.5,89.89
28/02/2005,54.45,43.53,89.3
01/03/2005,54.44,43.22,89.74
02/03/2005,54.36,43.25,89.7
03/03/2005,54.33,42.97,89.74
04/03/2005,54.92,43.38,90.85
07/03/2005,55.14,43.47,90.9
08/03/2005,54.62,44.03,90.56
09/03/2005,53.73,44.02,89.55
10/03/2005,54.05,44.2,89.75
11/03/2005,53.66,44.43,89.12
14/03/2005,53.98,44.03,89.68
15/03/2005,53.64,44.06,88.94
16/03/2005,53.97,44.31,88.18
17/03/2005,54.14,43.82,88.36
18/03/2005,53.8,43.89,88.1
21/03/2005,53.65,43.09,87.77
22/03/2005,53.2,42.65,86.88
23/03/2005,53.45,42.42,86.95
24/03/2005,53.56,42.39,87.06
28/03/2005,53.23,42.54,87.18
29/03/2005,53.55,42.56,86.6
30/03/2005,53.82,42.61,87.83
31/03/2005,54.21,42.82,87.66
01/04/2005,54.39,42.62,87.27
04/04/2005,54.38,42.4,87.42
05/04/2005,54.24,42.45,87.84
06/04/2005,54.42,42.63,88.14
07/04/2005,53.99,42.57,88.62
08/04/2005,54.17,42.69,87.69
11/04/2005,54.47,42.78,87.76
12/04/2005,54.97,42.84,88.21
13/04/2005,54.84,42.9,87.17
14/04/2005,54.75,42.31,86.04
15/04/2005,55.48,42.4,84.83
18/04/2005,55.44,42.69,85.09
19/04/2005,55.97,43.28,85.77
20/04/2005,55.83,43.4,84.57
21/04/2005,55.25,43.19,86.22
22/04/2005,55.71,43.39,85.89
25/04/2005,55.87,43.44,86.45
26/04/2005,55.79,43.64,85.61
27/04/2005,55.98,43.2,85.95
28/04/2005,56.4,43,84.87
29/04/2005,56.3,43.35,86.02
02/05/2005,56.29,42.88,86.51
03/05/2005,56.44,42.76,86.65
04/05/2005,55.95,42.9,87.32
05/05/2005,56.07,42.91,87.29
06/05/2005,55.66,42.52,87.02
09/05/2005,55.71,42.55,87.56
10/05/2005,56.11,42.64,86.65
11/05/2005,56.28,42.69,87.13
12/05/2005,56.5,42.16,86.17
13/05/2005,56.72,41.95,86
16/05/2005,56.65,41.88,86.8
17/05/2005,56.81,41.86,87.38
18/05/2005,57.19,42.05,88.28
19/05/2005,57.05,41.98,88.65
20/05/2005,57.11,41.65,88.53
23/05/2005,57.56,41.62,89.02
24/05/2005,57.72,41.73,88.81
25/05/2005,57.31,41.87,88.74
26/05/2005,57.3,41.69,89.22
27/05/2005,57.36,41.88,89.37
31/05/2005,58.07,41.65,88.79
01/06/2005,58.78,41.53,89.55
02/06/2005,58.92,42.1,89.75
03/06/2005,58.43,42.17,89.29
06/06/2005,58.74,42.48,89.21
07/06/2005,59.21,42.38,89.28
08/06/2005,58.92,42.34,89.11
09/06/2005,58.88,42.27,89.54
10/06/2005,58.21,42.62,89.33
13/06/2005,57.86,42.78,89.61
14/06/2005,57.48,42.6,89.82
15/06/2005,57.59,42.74,89.99
16/06/2005,57.88,43.46,90.22
17/06/2005,57.87,43.63,90.56
20/06/2005,57.77,43.66,90.59
21/06/2005,58.19,43.81,90.64
22/06/2005,58.9,43.72,90.71
23/06/2005,58.84,44.02,89.44
24/06/2005,59.13,43.9,88.78
27/06/2005,59.29,43.91,88.91
28/06/2005,58.89,43.45,89.65
29/06/2005,58.8,43.63,89.41
30/06/2005,59.32,43.44,88.93
01/07/2005,58.6,42.7,89.19
05/07/2005,58.05,42.28,89.91
06/07/2005,58.37,42.25,89.15
07/07/2005,58.49,42.36,89.5
08/07/2005,58.25,42.26,90.53
11/07/2005,58.25,42.54,90.99
12/07/2005,57.93,42.64,91.23
13/07/2005,57.84,42.35,91.35
14/07/2005,57.69,41.9,91.71
15/07/2005,57.85,42.05,91.66
18/07/2005,57.42,42.01,91.29
19/07/2005,57.62,41.89,91.79
20/07/2005,57.93,42.2,92.11
21/07/2005,57.15,42.46,91.57
22/07/2005,57.59,42.45,92.18
25/07/2005,57.38,42.51,91.92
26/07/2005,57.47,42.25,92.03
27/07/2005,57.38,42.44,92.37
28/07/2005,57.89,42.75,92.95
29/07/2005,57.32,42.82,92.33
01/08/2005,57.1,43.13,92.26
02/08/2005,56.92,43.14,92.82
03/08/2005,57.2,43.53,93.06
04/08/2005,57.08,43.68,92.32
05/08/2005,56.64,43.6,91.69
08/08/2005,56.53,43.35,91.52
09/08/2005,56.74,43.34,92.07
10/08/2005,56.68,43.65,92.03
11/08/2005,57.07,44.45,92.39
12/08/2005,57.65,44.49,91.82
15/08/2005,57.51,44.13,92.39
16/08/2005,57.91,44.55,91.19
17/08/2005,57.53,43.91,91.18
18/08/2005,57.95,43.83,91.18
19/08/2005,57.95,43.6,91.38
22/08/2005,57.88,43.7,91.38
23/08/2005,58.15,43.76,91.21
24/08/2005,58.2,43.59,90.4
25/08/2005,58.39,43.73,90.73
26/08/2005,58.37,43.61,90.11
29/08/2005,58.45,43.57,90.8
30/08/2005,58.82,43.01,90.32
31/08/2005,59.31,43.4,91.47
01/09/2005,58.95,44.22,91.4
02/09/2005,59,44.25,91.23
06/09/2005,58.59,44.27,92.3
07/09/2005,58.04,44.33,92.46
08/09/2005,58.1,44.6,92.15
09/09/2005,58.28,44.84,92.97
12/09/2005,57.88,44.89,92.79
13/09/2005,58.18,44.56,92.27
14/09/2005,57.96,44.96,91.94
15/09/2005,57.48,45.42,91.89
16/09/2005,57.11,45.82,92.54
19/09/2005,57.23,46.25,92.24
20/09/2005,57.38,46.23,91.46
21/09/2005,57.91,47.06,90.6
22/09/2005,57.86,46.36,90.93
23/09/2005,57.42,46.28,91
26/09/2005,57.16,46.57,91.11
27/09/2005,57.24,46.25,91.08
28/09/2005,57.63,46.8,91.17
29/09/2005,57.37,47.1,91.92
30/09/2005,57.17,46.7,92.2
03/10/2005,56.72,46.42,91.87
04/10/2005,56.91,46.45,90.84
05/10/2005,57.16,46.36,89.64
06/10/2005,56.94,47.21,89.32
07/10/2005,57.17,47.36,89.63
10/10/2005,57.13,47.37,88.87
11/10/2005,57.01,47.39,88.75
12/10/2005,56.46,46.85,88.05
13/10/2005,56.25,47.02,88
14/10/2005,56.17,46.8,88.93
17/10/2005,56.15,47.26,89.26
18/10/2005,56.22,47,88.29
19/10/2005,56.24,46.34,89.76
20/10/2005,56.39,45.98,88.18
21/10/2005,56.91,46.52,88.52
24/10/2005,56.47,46.39,89.89
25/10/2005,55.99,47.06,89.71
26/10/2005,55.58,46.93,89.45
27/10/2005,55.77,47.18,88.5
28/10/2005,55.78,47.22,89.77
31/10/2005,55.89,46.4,90.02
01/11/2005,55.82,45.73,90.29
02/11/2005,55.56,46.13,91.23
03/11/2005,55.18,45.96,91.62
04/11/2005,55.1,45.51,91.5
07/11/2005,55.28,45.77,91.59
08/11/2005,55.82,45.91,91.59
09/11/2005,55.25,46.56,91.71
10/11/2005,55.92,46.48,92.42
11/11/2005,55.95,46.8,92.74
14/11/2005,55.53,46.62,92.69
15/11/2005,55.9,46.66,92.35
16/11/2005,56.49,47.78,92.54
17/11/2005,56.62,48.48,93.4
18/11/2005,56.36,48.46,93.77
21/11/2005,56.53,48.99,94.24
22/11/2005,56.6,49.32,94.64
23/11/2005,56.39,49.15,95.19
25/11/2005,56.59,49.42,95.26
28/11/2005,56.87,49.74,94.59
29/11/2005,56.34,49.8,94.49
30/11/2005,56.27,49.1,93.98
01/12/2005,56.18,50.17,94.94
02/12/2005,56.2,50.32,95.06
05/12/2005,55.95,50.78,94.85
06/12/2005,56.52,50.89,95.03
07/12/2005,56.31,51.32,94.48
08/12/2005,56.67,51.9,94.42
09/12/2005,56.23,52.4,94.67
12/12/2005,56.12,52.56,94.76
13/12/2005,56.33,51.65,95.4
14/12/2005,56.91,50.35,95.77
15/12/2005,56.77,50.24,95.5
16/12/2005,56.96,50.09,95.19
19/12/2005,57.01,50.22,94.7
20/12/2005,56.94,49.04,94.79
21/12/2005,56.84,49.37,94.94
22/12/2005,57.3,50.14,95.44
23/12/2005,57.65,50.12,95.49
27/12/2005,58.12,50.64,94.52
28/12/2005,57.96,51.47,94.73
29/12/2005,58.08,51.47,94.31
30/12/2005,57.95,51.58,93.8
03/01/2006,57.87,53.12,95.45
04/01/2006,58.01,53.3,95.9
05/01/2006,57.94,52.34,95.96
06/01/2006,57.84,53.72,96.76
09/01/2006,57.87,54.6,97.01
10/01/2006,57.41,54.06,97.1
11/01/2006,57.31,54.53,97.41
12/01/2006,57.7,54.43,97.03
13/01/2006,58.03,55.44,96.94
17/01/2006,58.29,55.26,96.67
18/01/2006,58.27,54.07,96.29
19/01/2006,58.1,55.59,96.66
20/01/2006,58.25,55.2,94.9
23/01/2006,58.23,55.77,95.24
24/01/2006,57.95,55.73,95.33
25/01/2006,57.32,56.14,95.42
26/01/2006,57.07,55.88,95.94
27/01/2006,57.07,55.63,96.83
30/01/2006,57.02,56.68,96.76
31/01/2006,57.17,56.7,96.05
01/02/2006,56.98,56.7,96.72
02/02/2006,57.09,56.98,95.6
03/02/2006,57.49,56.5,95.12
06/02/2006,57.61,56.72,95.37
07/02/2006,57.33,54.6,94.53
08/02/2006,57.2,54.83,95.39
09/02/2006,57.46,56.18,95.23
10/02/2006,57.14,54.79,95.4
13/02/2006,57.15,53.72,95.23
14/02/2006,56.95,54.49,96.24
15/02/2006,57.09,53.76,96.58
16/02/2006,57.1,54.52,97.3
17/02/2006,57.56,54.96,97.04
21/02/2006,57.46,55.12,96.79
22/02/2006,57.85,55.34,97.38
23/02/2006,57.71,54.64,97.24
24/02/2006,57.62,55.64,97.49
27/02/2006,57.52,55.22,97.53
28/02/2006,57.81,56.07,96.6
01/03/2006,57.46,56.1,97.46
02/03/2006,57.06,56.74,97.45
03/03/2006,56.73,56.28,97
06/03/2006,56.23,55.23,96.55
07/03/2006,56.27,54.95,96.4
08/03/2006,56.25,53.97,96.61
09/03/2006,56.27,54.24,95.96
10/03/2006,56.06,53.83,96.87
13/03/2006,56.02,54.31,97.05
14/03/2006,56.39,54.87,98.07
15/03/2006,56.09,55.12,98.5
16/03/2006,56.6,55.34,98.71
17/03/2006,56.42,55.12,98.79
20/03/2006,56.51,55.17,98.63
21/03/2006,56.22,54.83,98.01
22/03/2006,56.34,54.75,98.61
23/03/2006,56.16,54.7,98.4
24/03/2006,56.58,55.71,98.48
27/03/2006,56.37,56.39,98.34
28/03/2006,55.84,56.06,97.73
29/03/2006,55.57,57.07,98.34
30/03/2006,55.19,58.6,98.17
31/03/2006,55.17,58.1,98.19
03/04/2006,55.18,58.47,98.12
04/04/2006,55.13,58.33,98.74
05/04/2006,55.2,58.66,99.09
06/04/2006,54.78,59.28,98.98
07/04/2006,54.25,58.59,97.97
10/04/2006,54.35,59.6,98.12
11/04/2006,54.54,59.01,97.29
12/04/2006,54.21,59.43,97.47
13/04/2006,53.83,59.5,97.35
17/04/2006,54.02,61.09,97.31
18/04/2006,54.12,61.85,98.85
19/04/2006,53.79,63.75,99.04
20/04/2006,53.74,60.96,99.18
21/04/2006,54.06,63.2,99.19
24/04/2006,54.27,61.65,99.01
25/04/2006,53.63,62.78,98.6
26/04/2006,53.54,63.65,98.62
27/04/2006,53.61,62.96,99.1
28/04/2006,53.65,65.09,99.43
01/05/2006,53.24,65.16,98.62
02/05/2006,53.39,66.55,99.37
03/05/2006,53.27,66.46,98.99
04/05/2006,53.18,67.48,99.35
05/05/2006,53.5,67.99,100.23
08/05/2006,53.53,67.56,100.11
09/05/2006,53.5,69.68,100.3
10/05/2006,53.6,70.38,100.25
11/05/2006,53.33,71.03,99.04
12/05/2006,52.89,71.12,97.75
15/05/2006,53.1,67.41,97.94
16/05/2006,53.5,68.61,97.8
17/05/2006,53.17,68.15,95.94
18/05/2006,53.89,67.46,95.46
19/05/2006,54.03,65.58,96.13
22/05/2006,54.15,65.3,95.39
23/05/2006,54.12,66.38,94.67
24/05/2006,54.14,64.06,95.42
25/05/2006,53.93,64.7,96.6
26/05/2006,53.89,65.1,97.1
30/05/2006,53.87,65.11,95.37
31/05/2006,53.55,64.23,96.44
01/06/2006,53.78,62.56,97.36
02/06/2006,54.48,63.5,97.57
05/06/2006,54.41,63.29,96.14
06/06/2006,54.67,62.55,95.91
07/06/2006,54.68,62.28,95.19
08/06/2006,54.79,60.91,95.11
09/06/2006,55.08,60.45,94.8
12/06/2006,55.12,60.03,93.78
13/06/2006,55.16,55.92,92.69
14/06/2006,54.61,55.62,93.41
15/06/2006,54.29,57.32,95.39
16/06/2006,54.17,57.68,94.69
19/06/2006,54.09,56.36,93.95
20/06/2006,54,57.3,94.27
21/06/2006,54.02,58.33,94.97
22/06/2006,53.71,57.73,94.55
23/06/2006,53.6,57.99,94.53
26/06/2006,53.5,58.28,94.95
27/06/2006,53.76,57.68,94.13
28/06/2006,53.48,57.54,94.77
29/06/2006,53.66,59.52,96.68
30/06/2006,54.18,61.23,96.69
03/07/2006,54.12,62.18,97.08
05/07/2006,53.69,62.5,96.53
06/07/2006,54.02,63.02,96.81
07/07/2006,54.37,62.63,96.18
10/07/2006,54.42,62.02,96.36
11/07/2006,54.59,63.81,96.79
12/07/2006,54.61,64.92,95.76
13/07/2006,54.82,65.55,94.2
14/07/2006,54.85,65.85,93.83
17/07/2006,54.94,63.95,93.7
18/07/2006,54.47,62.9,94.18
19/07/2006,54.98,64.03,95.48
20/07/2006,55.14,62.54,94.83
21/07/2006,55.04,61.71,94.16
24/07/2006,55.01,61.14,95.88
25/07/2006,54.85,61.55,96.22
26/07/2006,55.05,62,96.35
27/07/2006,54.96,62.9,96.26
28/07/2006,55.28,63.11,97.22
31/07/2006,55.35,63.16,97.12
01/08/2006,55.34,64.32,96.64
02/08/2006,55.55,64.75,97.3
03/08/2006,55.56,64.12,97.56
04/08/2006,55.9,64.28,97.39
07/08/2006,55.93,64.5,97.16
08/08/2006,55.81,63.97,96.79
09/08/2006,55.63,64.63,96.46
10/08/2006,55.54,63.25,96.76
11/08/2006,55.3,62.71,96.48
14/08/2006,55.21,62.25,96.56
15/08/2006,55.67,62.01,97.72
16/08/2006,56.05,62.49,98.53
17/08/2006,56.03,61.03,98.78
18/08/2006,56.19,61.04,99.28
21/08/2006,56.39,62.44,98.85
22/08/2006,56.41,62.05,98.85
23/08/2006,56.44,61.83,98.57
24/08/2006,56.54,61.75,98.49
25/08/2006,56.63,61.77,98.61
28/08/2006,56.68,61,99.08
29/08/2006,56.76,60.94,99.2
30/08/2006,56.9,61.42,99.26
31/08/2006,57.04,62.29,99.24
01/09/2006,57.06,62.14,99.83
05/09/2006,56.7,63.36,100.02
06/09/2006,56.62,62.86,99.14
07/09/2006,56.73,61.25,98.69
08/09/2006,56.78,60.64,98.97
11/09/2006,56.73,58.5,99.07
12/09/2006,57.01,58.32,100.04
13/09/2006,57.04,58.62,100.44
14/09/2006,56.91,57.19,100.45
15/09/2006,56.86,57.4,100.69
18/09/2006,56.77,58.23,100.82
19/09/2006,57.41,56.92,100.57
20/09/2006,57.5,57.26,101.11
21/09/2006,58.02,57.95,100.62
22/09/2006,58.31,58.5,100.31
25/09/2006,58.72,58.5,101.08
26/09/2006,58.47,58.74,101.92
27/09/2006,58.3,59.81,102.04
28/09/2006,58.2,59.79,102.01
29/09/2006,58.13,59.47,101.92
02/10/2006,58.29,59.15,101.54
03/10/2006,58.21,57.11,101.75
04/10/2006,58.64,56.37,102.94
05/10/2006,58.23,56.92,103.14
06/10/2006,57.62,56.99,103.01
09/10/2006,57.78,57.2,103.07
10/10/2006,57.32,57,103.21
11/10/2006,57.15,56.88,103.09
12/10/2006,57.18,57.49,103.98
13/10/2006,56.89,58.57,104.25
16/10/2006,57.15,59.17,104.41
17/10/2006,57.2,58.65,104.08
18/10/2006,57.31,58.59,104.22
19/10/2006,57.21,59.41,104.39
20/10/2006,57.15,58.78,104.41
23/10/2006,56.92,57.76,104.89
24/10/2006,56.92,58.17,105.2
25/10/2006,57.37,58.76,105.56
26/10/2006,57.74,59.29,105.89
27/10/2006,58.01,59.4,105.23
30/10/2006,58.17,59.9,105.15
31/10/2006,58.62,60.24,105.13
01/11/2006,58.95,61.36,104.42
02/11/2006,58.71,61.92,104.36
03/11/2006,58.01,62.3,104.18
06/11/2006,58.18,61.89,105.36
07/11/2006,58.45,62.04,105.76
08/11/2006,58.66,61.11,105.99
09/11/2006,58.63,62.95,105.43
10/11/2006,58.88,62.49,105.48
13/11/2006,58.87,62.19,105.74
14/11/2006,59.1,61.63,106.53
15/11/2006,58.88,61.84,106.84
16/11/2006,58.61,61.31,107.11
17/11/2006,58.94,61.78,107.14
20/11/2006,59.03,61.77,107.2
21/11/2006,59.18,62.27,107.31
22/11/2006,59.28,62.5,107.52
24/11/2006,59.38,63.5,107.09
27/11/2006,59.6,63.7,105.61
28/11/2006,59.72,63.57,106.07
29/11/2006,59.58,63.16,107.18
30/11/2006,59.98,64.39,107.22
01/12/2006,60.13,64.12,106.99
04/12/2006,60.24,64.12,107.8
05/12/2006,59.95,63.81,108.27
06/12/2006,59.83,62.69,108.18
07/12/2006,59.79,62.73,107.71
08/12/2006,59.35,62.05,107.9
11/12/2006,59.61,62.57,108.22
12/12/2006,59.74,62.52,108.13
13/12/2006,59.2,62.48,108.25
14/12/2006,58.99,62.12,109.2
15/12/2006,59.02,61,109.21
18/12/2006,59.04,61.04,108.91
19/12/2006,58.96,61.8,109.12
20/12/2006,58.95,61.62,109.06
21/12/2006,59.25,61.38,108.66
22/12/2006,58.8,61.65,107.99
26/12/2006,58.97,61.98,108.63
27/12/2006,58.54,62.22,109.34
28/12/2006,58.41,62.9,109.11
29/12/2006,58.36,63.21,108.66
03/01/2007,58.78,62.28,108.47
04/01/2007,59.13,61.65,108.7
05/01/2007,58.88,60.17,107.83
08/01/2007,58.98,60.48,108.33
09/01/2007,58.98,60.85,108.24
10/01/2007,58.72,60.59,108.6
11/01/2007,58.37,60.63,109.07
12/01/2007,58.1,62.17,109.9
16/01/2007,58.23,61.97,109.69
17/01/2007,58.05,62.64,109.73
18/01/2007,58.23,62.26,109.36
19/01/2007,58.07,63,109.58
22/01/2007,58.21,62.72,109.24
23/01/2007,57.83,64.23,109.56
24/01/2007,57.82,64.33,110.45
25/01/2007,57.4,64.06,109.15
26/01/2007,57.36,64.17,109.05
29/01/2007,57.23,63.77,108.99
30/01/2007,57.3,64.22,109.56
31/01/2007,57.78,64.83,110.29
01/02/2007,57.71,65.22,110.95
02/02/2007,57.78,64.28,111.11
05/02/2007,57.86,64.31,111.14
06/02/2007,58.18,64.79,111.17
07/02/2007,58.35,64.63,111.41
08/02/2007,58.4,65.52,111.27
09/02/2007,58.07,66.12,110.44
12/02/2007,57.94,65.67,110.06
13/02/2007,57.81,65.84,110.99
14/02/2007,58.36,66.37,111.72
15/02/2007,58.53,66.41,111.87
16/02/2007,58.74,66.36,111.81
20/02/2007,58.87,65.31,112.05
21/02/2007,58.77,67.35,112
22/02/2007,58.45,67.15,111.92
23/02/2007,58.87,67.72,111.48
26/02/2007,59.26,68.1,111.38
27/02/2007,60.01,65.41,107.03
28/02/2007,59.74,66.48,108.13
01/03/2007,59.7,65.82,107.81
02/03/2007,60,63.71,106.4
05/03/2007,60.1,62.93,105.38
06/03/2007,59.92,64.15,107.19
07/03/2007,60.15,64.3,107.08
08/03/2007,60.1,64.48,107.98
09/03/2007,59.47,64.25,108.01
12/03/2007,59.7,64.37,108.18
13/03/2007,60.06,63.72,106.07
14/03/2007,59.79,63.94,106.86
15/03/2007,59.78,63.98,107.01
16/03/2007,59.77,64.62,106.71
19/03/2007,59.64,64.74,108
20/03/2007,59.67,65.27,108.59
21/03/2007,59.7,65.82,110.38
22/03/2007,59.23,65.76,110.29
23/03/2007,59.06,65.15,110.45
26/03/2007,59.14,65.84,110.31
27/03/2007,59.04,65.7,110.04
28/03/2007,58.92,66.05,109.24
29/03/2007,58.84,65.65,109.36
30/03/2007,58.72,65.74,109.38
02/04/2007,58.82,65.85,109.51
03/04/2007,58.75,65.83,110.68
04/04/2007,58.81,66.81,110.81
05/04/2007,58.59,66.86,111.11
09/04/2007,58.2,66.53,111.26
10/04/2007,58.37,67.16,111.39
11/04/2007,58.33,67.08,110.94
12/04/2007,58.35,66.99,111.43
13/04/2007,58.17,67.84,111.94
16/04/2007,58.49,68.4,113
17/04/2007,58.81,68,113.3
18/04/2007,59.11,68.38,113.44
19/04/2007,59.01,67.53,113.41
20/04/2007,58.85,68.7,114.48
23/04/2007,59.07,68.26,114.05
24/04/2007,59.29,67.73,114.1
25/04/2007,59.08,67.89,115.14
26/04/2007,58.65,66.87,115.27
27/04/2007,58.64,67.56,115.18
30/04/2007,59.25,67.09,114.23
01/05/2007,59.3,66.69,114.52
02/05/2007,59.26,66.66,115.19
03/05/2007,59.13,67.49,115.81
04/05/2007,59.37,68.19,116.25
07/05/2007,59.53,68.25,116.28
08/05/2007,59.4,67.88,116.12
09/05/2007,59.16,67.45,116.44
10/05/2007,59.3,66,115.22
11/05/2007,59.1,66.45,116.21
14/05/2007,58.94,66.28,115.95
15/05/2007,58.92,66.54,115.98
16/05/2007,58.88,65.6,116.78
17/05/2007,58.64,65.06,116.55
18/05/2007,58.25,65.52,117.56
21/05/2007,58.43,65.67,117.5
22/05/2007,58.12,65.2,117.41
23/05/2007,57.96,65.54,117.42
24/05/2007,58.01,64.75,116.36
25/05/2007,57.88,64.94,116.85
29/05/2007,57.87,65.07,117.27
30/05/2007,57.99,64.72,118.23
31/05/2007,57.88,65.54,118.1
01/06/2007,57.58,66.44,118.69
04/06/2007,57.84,66.54,118.7
05/06/2007,57.48,66.37,118.23
06/06/2007,57.45,66.41,116.96
07/06/2007,56.42,65.26,114.85
08/06/2007,56.37,64.22,116.35
11/06/2007,56.21,64.7,116.55
12/06/2007,55.4,64.1,115.27
13/06/2007,56.06,64.53,117
14/06/2007,55.92,64.6,117.75
15/06/2007,56.3,64.85,118.42
18/06/2007,56.19,64.95,118.28
19/06/2007,56.71,65.48,118.57
20/06/2007,56.25,64.71,116.92
21/06/2007,55.98,64.56,117.57
22/06/2007,56.35,64.78,116.47
25/06/2007,56.66,64.43,115.91
26/06/2007,56.67,63.62,114.72
27/06/2007,56.72,63.67,116.35
28/06/2007,56.71,64.26,116.34
29/06/2007,57.3,64.27,116.38
02/07/2007,57.6,65.02,117.43
03/07/2007,57.25,64.74,117.85
05/07/2007,56.6,64.42,117.73
06/07/2007,56.38,64.96,118.35
09/07/2007,56.58,65.38,118.44
10/07/2007,57.54,65.61,116.75
11/07/2007,56.94,65.44,117.58
12/07/2007,56.75,66.02,119.44
13/07/2007,56.9,66.03,119.79
16/07/2007,57.45,65.82,119.78
17/07/2007,57.33,65.75,119.72
18/07/2007,57.54,66.62,119.5
19/07/2007,57.53,67.01,119.96
20/07/2007,58.05,67.58,118.75
23/07/2007,57.96,67.47,119.11
24/07/2007,58.17,67.47,117.05
25/07/2007,58.29,66.9,117.29
26/07/2007,58.77,65.65,114.51
27/07/2007,58.94,65.41,112.26
30/07/2007,58.77,65.77,114.02
31/07/2007,59.2,65.79,112.73
01/08/2007,59.07,65.93,113.28
02/08/2007,59.22,65.89,114.19
03/08/2007,59.61,66.69,111.25
06/08/2007,59.18,66.52,113.11
07/08/2007,59.13,66.48,114.32
08/08/2007,58.41,66.77,115.91
09/08/2007,58.49,65.46,112.48
10/08/2007,58.36,66.57,111.95
13/08/2007,58.53,66.26,112.35
14/08/2007,58.68,66.29,110.63
15/08/2007,58.47,66.13,109.11
16/08/2007,59.08,64.68,109.93
17/08/2007,58.84,65.01,111.95
20/08/2007,58.87,65.12,111.9
21/08/2007,59.16,65.07,112.12
22/08/2007,59.06,65.4,113.45
23/08/2007,59.27,65.31,113.35
24/08/2007,59.56,66.11,114.75
27/08/2007,59.87,65.98,113.68
28/08/2007,59.97,65.59,111.18
29/08/2007,59.81,66.07,113.37
30/08/2007,60.21,65.8,113.06
31/08/2007,60.26,66.52,114.18
04/09/2007,60.28,67.44,115.33
05/09/2007,60.77,67.56,114.33
06/09/2007,60.61,68.86,114.6
07/09/2007,61.47,69.39,113
10/09/2007,61.95,69.62,112.79
11/09/2007,61.9,70.52,114.1
12/09/2007,61.67,70.46,114.39
13/09/2007,61.12,70.08,115.2
14/09/2007,61.2,69.99,115.19
17/09/2007,61.5,70.97,114.57
18/09/2007,61.03,71.7,117.95
19/09/2007,60.47,71.43,118.64
20/09/2007,59.33,72.72,117.81
21/09/2007,59.83,72.34,118.12
24/09/2007,60,72.28,117.91
25/09/2007,59.79,72.33,117.67
26/09/2007,59.84,72,118.3
27/09/2007,60.26,72.7,118.99
28/09/2007,60.39,73.51,118.6
01/10/2007,60.74,73.9,119.94
02/10/2007,60.93,72.35,119.77
03/10/2007,60.75,71.9,119.53
04/10/2007,60.99,72.87,119.72
05/10/2007,60.33,73.4,121.14
08/10/2007,60.28,72.53,120.5
09/10/2007,60.21,73.09,121.63
10/10/2007,60.24,73.36,121.43
11/10/2007,60.18,73.91,120.84
12/10/2007,59.88,74.59,121.51
15/10/2007,59.9,75.14,120.49
16/10/2007,59.92,75.12,119.53
17/10/2007,60.58,74.5,119.9
18/10/2007,60.91,76,119.46
19/10/2007,61.82,75.7,116.34
22/10/2007,61.83,74.6,117.01
23/10/2007,61.74,75.23,117.96
24/10/2007,62.2,75.52,117.74
25/10/2007,61.99,76.03,118.02
26/10/2007,61.85,77.69,119.41
